variant,backend,precision,threshold,f1,precision_metric,recall,true_positives,false_positives,false_negatives,total_detections
pruned_recovered,ONNX_Runtime,INT8,0.375,0.7494736842105261,0.6325515280739157,0.9194214876033048,890,517,78,1407
pruned_recovered,ONNX_Runtime,INT8,0.376,0.7510548523206748,0.6348074179743219,0.9194214876033048,890,512,78,1402
pruned_recovered,ONNX_Runtime,INT8,0.377,0.7523245984784444,0.6366237482117306,0.9194214876033048,890,508,78,1398
pruned_recovered,ONNX_Runtime,INT8,0.378,0.7532797291578499,0.6379928315412182,0.9194214876033048,890,505,78,1395
pruned_recovered,ONNX_Runtime,INT8,0.379,0.7537091988130561,0.6391085549964051,0.9183884297520652,889,502,79,1391
pruned_recovered,ONNX_Runtime,INT8,0.38,0.7556311092222692,0.6418772563176891,0.9183884297520652,889,496,79,1385
pruned_recovered,ONNX_Runtime,INT8,0.381,0.7557446808510635,0.6425470332850937,0.9173553719008256,888,494,80,1382
pruned_recovered,ONNX_Runtime,INT8,0.382,0.7563884156729128,0.6434782608695648,0.9173553719008256,888,492,80,1380
pruned_recovered,ONNX_Runtime,INT8,0.383,0.7573560767590616,0.6448801742919386,0.9173553719008256,888,489,80,1377
pruned_recovered,ONNX_Runtime,INT8,0.384,0.7583262169086248,0.6462882096069865,0.9173553719008256,888,486,80,1374
pruned_recovered,ONNX_Runtime,INT8,0.385,0.7589743589743587,0.647230320699708,0.9173553719008256,888,484,80,1372
pruned_recovered,ONNX_Runtime,INT8,0.386,0.760925449871465,0.6500732064421665,0.9173553719008256,888,478,80,1366
pruned_recovered,ONNX_Runtime,INT8,0.387,0.760925449871465,0.6500732064421665,0.9173553719008256,888,478,80,1366
pruned_recovered,ONNX_Runtime,INT8,0.388,0.7612516073724814,0.6505494505494501,0.9173553719008256,888,477,80,1365
pruned_recovered,ONNX_Runtime,INT8,0.389,0.762231759656652,0.6519823788546251,0.9173553719008256,888,474,80,1362
pruned_recovered,ONNX_Runtime,INT8,0.39,0.7648578811369506,0.6558345642540616,0.9173553719008256,888,466,80,1354
pruned_recovered,ONNX_Runtime,INT8,0.391,0.7665084160552436,0.6582653817642694,0.9173553719008256,888,461,80,1349
pruned_recovered,ONNX_Runtime,INT8,0.392,0.7673010380622834,0.6599702380952377,0.916322314049586,887,457,81,1344
pruned_recovered,ONNX_Runtime,INT8,0.393,0.7682979644867906,0.6614466815809094,0.916322314049586,887,454,81,1341
pruned_recovered,ONNX_Runtime,INT8,0.394,0.767230169050715,0.6609410007468255,0.9142561983471064,885,454,83,1339
pruned_recovered,ONNX_Runtime,INT8,0.395,0.769565217391304,0.664414414414414,0.9142561983471064,885,447,83,1332
pruned_recovered,ONNX_Runtime,INT8,0.396,0.7700348432055746,0.6656626506024091,0.9132231404958668,884,444,84,1328
pruned_recovered,ONNX_Runtime,INT8,0.397,0.7689625108979945,0.6651583710407235,0.9111570247933874,882,444,86,1326
pruned_recovered,ONNX_Runtime,INT8,0.398,0.769969445656918,0.6666666666666662,0.9111570247933874,882,441,86,1323
pruned_recovered,ONNX_Runtime,INT8,0.399,0.77199124726477,0.6697038724373572,0.9111570247933874,882,435,86,1317
pruned_recovered,ONNX_Runtime,INT8,0.4,0.7733450241122312,0.6717440974866713,0.9111570247933874,882,431,86,1313
pruned_recovered,ONNX_Runtime,INT8,0.401,0.7747035573122526,0.6737967914438499,0.9111570247933874,882,427,86,1309
pruned_recovered,ONNX_Runtime,INT8,0.402,0.7757255936675459,0.6753445635528326,0.9111570247933874,882,424,86,1306
pruned_recovered,ONNX_Runtime,INT8,0.403,0.7760668719753626,0.6758620689655168,0.9111570247933874,882,423,86,1305
pruned_recovered,ONNX_Runtime,INT8,0.404,0.7760668719753626,0.6758620689655168,0.9111570247933874,882,423,86,1305
pruned_recovered,ONNX_Runtime,INT8,0.405,0.776408450704225,0.676380368098159,0.9111570247933874,882,422,86,1304
pruned_recovered,ONNX_Runtime,INT8,0.406,0.7777777777777775,0.678461538461538,0.9111570247933874,882,418,86,1300
pruned_recovered,ONNX_Runtime,INT8,0.407,0.7788079470198672,0.6800308404009248,0.9111570247933874,882,415,86,1297
pruned_recovered,ONNX_Runtime,INT8,0.408,0.7794962439239944,0.6810810810810806,0.9111570247933874,882,413,86,1295
pruned_recovered,ONNX_Runtime,INT8,0.409,0.780876494023904,0.6831913245546084,0.9111570247933874,882,409,86,1291
pruned_recovered,ONNX_Runtime,INT8,0.41,0.7806823216659279,0.6834755624515123,0.9101239669421478,881,408,87,1289
pruned_recovered,ONNX_Runtime,INT8,0.411,0.7810283687943259,0.6840062111801237,0.9101239669421478,881,407,87,1288
pruned_recovered,ONNX_Runtime,INT8,0.412,0.7813747228381371,0.684537684537684,0.9101239669421478,881,406,87,1287
pruned_recovered,ONNX_Runtime,INT8,0.413,0.7822222222222219,0.6864274570982835,0.9090909090909082,880,402,88,1282
pruned_recovered,ONNX_Runtime,INT8,0.414,0.7829181494661919,0.6874999999999996,0.9090909090909082,880,400,88,1280
pruned_recovered,ONNX_Runtime,INT8,0.415,0.7839643652561245,0.6891151135473762,0.9090909090909082,880,397,88,1277
pruned_recovered,ONNX_Runtime,INT8,0.416,0.7857142857142854,0.6918238993710687,0.9090909090909082,880,392,88,1272
pruned_recovered,ONNX_Runtime,INT8,0.417,0.786416443252904,0.6929133858267712,0.9090909090909082,880,390,88,1270
pruned_recovered,ONNX_Runtime,INT8,0.418,0.7865771812080534,0.6937647987371739,0.9080578512396684,879,388,89,1267
pruned_recovered,ONNX_Runtime,INT8,0.419,0.7872816838334077,0.6948616600790509,0.9080578512396684,879,386,89,1265
pruned_recovered,ONNX_Runtime,INT8,0.42,0.7876344086021502,0.6954113924050628,0.9080578512396684,879,385,89,1264
pruned_recovered,ONNX_Runtime,INT8,0.421,0.7888589398023357,0.6979332273449915,0.9070247933884288,878,380,90,1258
pruned_recovered,ONNX_Runtime,INT8,0.422,0.7893789378937891,0.6993620414673041,0.9059917355371891,877,377,91,1254
pruned_recovered,ONNX_Runtime,INT8,0.423,0.7897343538946417,0.6999201915403027,0.9059917355371891,877,376,91,1253
pruned_recovered,ONNX_Runtime,INT8,0.424,0.7900900900900898,0.7004792332268366,0.9059917355371891,877,375,91,1252
pruned_recovered,ONNX_Runtime,INT8,0.425,0.7908025247971142,0.7015999999999994,0.9059917355371891,877,373,91,1250
pruned_recovered,ONNX_Runtime,INT8,0.426,0.7918735891647852,0.7032878909382513,0.9059917355371891,877,370,91,1247
pruned_recovered,ONNX_Runtime,INT8,0.427,0.7931190583974645,0.705882352941176,0.9049586776859496,876,365,92,1241
pruned_recovered,ONNX_Runtime,INT8,0.428,0.7923844061650042,0.7059773828756053,0.90289256198347,874,364,94,1238
pruned_recovered,ONNX_Runtime,INT8,0.429,0.792555605991829,0.7068825910931169,0.9018595041322304,873,362,95,1235
pruned_recovered,ONNX_Runtime,INT8,0.43,0.7923671058609719,0.7072181670721811,0.9008264462809908,872,361,96,1233
pruned_recovered,ONNX_Runtime,INT8,0.431,0.7941712204007283,0.7100977198697063,0.9008264462809908,872,356,96,1228
pruned_recovered,ONNX_Runtime,INT8,0.432,0.7952576379388961,0.711836734693877,0.9008264462809908,872,353,96,1225
pruned_recovered,ONNX_Runtime,INT8,0.433,0.79470802919708,0.711601307189542,0.8997933884297511,871,353,97,1224
pruned_recovered,ONNX_Runtime,INT8,0.434,0.7950707439525327,0.7121831561733437,0.8997933884297511,871,352,97,1223
pruned_recovered,ONNX_Runtime,INT8,0.435,0.7948835084513474,0.712530712530712,0.8987603305785115,870,351,98,1221
pruned_recovered,ONNX_Runtime,INT8,0.436,0.7959743824336685,0.7142857142857137,0.8987603305785115,870,348,98,1218
pruned_recovered,ONNX_Runtime,INT8,0.437,0.7959743824336685,0.7142857142857137,0.8987603305785115,870,348,98,1218
pruned_recovered,ONNX_Runtime,INT8,0.438,0.7968821641448873,0.7164056059356961,0.8977272727272718,869,344,99,1213
pruned_recovered,ONNX_Runtime,INT8,0.439,0.797247706422018,0.7169966996699665,0.8977272727272718,869,343,99,1212
pruned_recovered,ONNX_Runtime,INT8,0.44,0.7983463481855761,0.7187758478081053,0.8977272727272718,869,340,99,1209
pruned_recovered,ONNX_Runtime,INT8,0.441,0.7990804597701147,0.7199668599834295,0.8977272727272718,869,338,99,1207
pruned_recovered,ONNX_Runtime,INT8,0.442,0.7994480220791165,0.7205638474295185,0.8977272727272718,869,337,99,1206
pruned_recovered,ONNX_Runtime,INT8,0.443,0.7998159226875284,0.7211618257261405,0.8977272727272718,869,336,99,1205
pruned_recovered,ONNX_Runtime,INT8,0.444,0.8005527406725008,0.7223607647547792,0.8977272727272718,869,334,99,1203
pruned_recovered,ONNX_Runtime,INT8,0.445,0.8012909174734898,0.7235636969192334,0.8977272727272718,869,332,99,1201
pruned_recovered,ONNX_Runtime,INT8,0.446,0.802400738688827,0.7253756260434051,0.8977272727272718,869,329,99,1198
pruned_recovered,ONNX_Runtime,INT8,0.447,0.8031423290203323,0.7265886287625413,0.8977272727272718,869,327,99,1196
pruned_recovered,ONNX_Runtime,INT8,0.448,0.8042572882924569,0.7284157585917849,0.8977272727272718,869,324,99,1193
pruned_recovered,ONNX_Runtime,INT8,0.449,0.8048215113583678,0.7300252312867951,0.8966942148760321,868,321,100,1189
pruned_recovered,ONNX_Runtime,INT8,0.45,0.8050139275766013,0.7310286677908931,0.8956611570247924,867,319,101,1186
pruned_recovered,ONNX_Runtime,INT8,0.451,0.8057620817843862,0.7322635135135129,0.8956611570247924,867,317,101,1184
pruned_recovered,ONNX_Runtime,INT8,0.452,0.8065116279069764,0.7335025380710655,0.8956611570247924,867,315,101,1182
pruned_recovered,ONNX_Runtime,INT8,0.453,0.8068869241507675,0.7341236240474168,0.8956611570247924,867,314,101,1181
pruned_recovered,ONNX_Runtime,INT8,0.454,0.8076385654401487,0.735368956743002,0.8956611570247924,867,312,101,1179
pruned_recovered,ONNX_Runtime,INT8,0.455,0.8072795146990197,0.7361702127659568,0.8935950413223132,865,310,103,1175
pruned_recovered,ONNX_Runtime,INT8,0.456,0.8074766355140184,0.7372013651877127,0.8925619834710734,864,308,104,1172
pruned_recovered,ONNX_Runtime,INT8,0.457,0.8080524344569285,0.7388698630136981,0.8915289256198338,863,305,105,1168
pruned_recovered,ONNX_Runtime,INT8,0.458,0.8086303939962474,0.7405498281786935,0.8904958677685941,862,302,106,1164
pruned_recovered,ONNX_Runtime,INT8,0.459,0.8086506817113301,0.7420189818809313,0.8884297520661147,860,299,108,1159
pruned_recovered,ONNX_Runtime,INT8,0.46,0.809411764705882,0.7433016421780461,0.8884297520661147,860,297,108,1157
pruned_recovered,ONNX_Runtime,INT8,0.461,0.8099952852428096,0.745013009540329,0.8873966942148751,859,294,109,1153
pruned_recovered,ONNX_Runtime,INT8,0.462,0.810964083175803,0.7473867595818809,0.8863636363636355,858,290,110,1148
pruned_recovered,ONNX_Runtime,INT8,0.463,0.8115530303030299,0.7491258741258735,0.8853305785123957,857,287,111,1144
pruned_recovered,ONNX_Runtime,INT8,0.464,0.8123222748815162,0.7504378283712778,0.8853305785123957,857,285,111,1142
pruned_recovered,ONNX_Runtime,INT8,0.465,0.8130929791271344,0.7517543859649117,0.8853305785123957,857,283,111,1140
pruned_recovered,ONNX_Runtime,INT8,0.466,0.8130929791271344,0.7517543859649117,0.8853305785123957,857,283,111,1140
pruned_recovered,ONNX_Runtime,INT8,0.467,0.8142517814726837,0.753737906772207,0.8853305785123957,857,280,111,1137
pruned_recovered,ONNX_Runtime,INT8,0.468,0.815413891531874,0.7557319223985884,0.8853305785123957,857,277,111,1134
pruned_recovered,ONNX_Runtime,INT8,0.469,0.815413891531874,0.7557319223985884,0.8853305785123957,857,277,111,1134
pruned_recovered,ONNX_Runtime,INT8,0.47,0.8169685414680645,0.7584070796460171,0.8853305785123957,857,273,111,1130
pruned_recovered,ONNX_Runtime,INT8,0.471,0.8173581306628513,0.7590788308237372,0.8853305785123957,857,272,111,1129
pruned_recovered,ONNX_Runtime,INT8,0.472,0.8179646440516002,0.7608888888888883,0.8842975206611561,856,269,112,1125
pruned_recovered,ONNX_Runtime,INT8,0.473,0.8183556405353725,0.7615658362989318,0.8842975206611561,856,268,112,1124
pruned_recovered,ONNX_Runtime,INT8,0.474,0.8187470109995214,0.762243989314336,0.8842975206611561,856,267,112,1123
pruned_recovered,ONNX_Runtime,INT8,0.475,0.8195308760172327,0.7636039250669039,0.8842975206611561,856,265,112,1121
pruned_recovered,ONNX_Runtime,INT8,0.476,0.8193579300431237,0.7640750670241281,0.8832644628099164,855,264,113,1119
pruned_recovered,ONNX_Runtime,INT8,0.477,0.8182254196642682,0.7636526410026852,0.881198347107437,853,264,115,1117
pruned_recovered,ONNX_Runtime,INT8,0.478,0.8190110417666823,0.765022421524663,0.881198347107437,853,262,115,1115
pruned_recovered,ONNX_Runtime,INT8,0.479,0.8201923076923073,0.7670863309352511,0.881198347107437,853,259,115,1112
pruned_recovered,ONNX_Runtime,INT8,0.48,0.8205868205868202,0.7677767776777672,0.881198347107437,853,258,115,1111
pruned_recovered,ONNX_Runtime,INT8,0.481,0.8217726396917144,0.7698555956678694,0.881198347107437,853,255,115,1108
pruned_recovered,ONNX_Runtime,INT8,0.482,0.8216007714561231,0.7703435804701622,0.8801652892561974,852,254,116,1106
pruned_recovered,ONNX_Runtime,INT8,0.483,0.8219971056439939,0.7710407239818998,0.8801652892561974,852,253,116,1105
pruned_recovered,ONNX_Runtime,INT8,0.484,0.8227909222597776,0.7724388032638253,0.8801652892561974,852,251,116,1103
pruned_recovered,ONNX_Runtime,INT8,0.485,0.8235862735621069,0.7738419618528604,0.8801652892561974,852,249,116,1101
pruned_recovered,ONNX_Runtime,INT8,0.486,0.8238141335914808,0.7750455373406187,0.8791322314049578,851,247,117,1098
pruned_recovered,ONNX_Runtime,INT8,0.487,0.8250121182743574,0.7771689497716888,0.8791322314049578,851,244,117,1095
pruned_recovered,ONNX_Runtime,INT8,0.488,0.825812712275594,0.7785910338517834,0.8791322314049578,851,242,117,1093
pruned_recovered,ONNX_Runtime,INT8,0.489,0.8252427184466016,0.7783882783882777,0.878099173553718,850,242,118,1092
pruned_recovered,ONNX_Runtime,INT8,0.49,0.8256435162700336,0.7791017415215392,0.878099173553718,850,241,118,1091
pruned_recovered,ONNX_Runtime,INT8,0.491,0.8256435162700336,0.7791017415215392,0.878099173553718,850,241,118,1091
pruned_recovered,ONNX_Runtime,INT8,0.492,0.8250728862973757,0.7788990825688067,0.8770661157024784,849,241,119,1090
pruned_recovered,ONNX_Runtime,INT8,0.493,0.8254739912493919,0.7796143250688699,0.8770661157024784,849,240,119,1089
pruned_recovered,ONNX_Runtime,INT8,0.494,0.825304136253041,0.7801287948482054,0.8760330578512388,848,239,120,1087
pruned_recovered,ONNX_Runtime,INT8,0.495,0.82570593962999,0.7808471454880288,0.8760330578512388,848,238,120,1086
pruned_recovered,ONNX_Runtime,INT8,0.496,0.82570593962999,0.7808471454880288,0.8760330578512388,848,238,120,1086
pruned_recovered,ONNX_Runtime,INT8,0.497,0.8251339503166095,0.7806451612903219,0.8749999999999991,847,238,121,1085
pruned_recovered,ONNX_Runtime,INT8,0.498,0.8255360623781672,0.7813653136531359,0.8749999999999991,847,237,121,1084
pruned_recovered,ONNX_Runtime,INT8,0.499,0.8263414634146338,0.7828096118299439,0.8749999999999991,847,235,121,1082
pruned_recovered,ONNX_Runtime,INT8,0.5,0.8257686676427521,0.7826086956521733,0.8739669421487594,846,235,122,1081
pruned_recovered,ONNX_Runtime,INT8,0.501,0.8269794721407621,0.7847866419294984,0.8739669421487594,846,232,122,1078
pruned_recovered,ONNX_Runtime,INT8,0.502,0.8277886497064576,0.7862453531598507,0.8739669421487594,846,230,122,1076
pruned_recovered,ONNX_Runtime,INT8,0.503,0.8281938325991186,0.7869767441860458,0.8739669421487594,846,229,122,1075
pruned_recovered,ONNX_Runtime,INT8,0.504,0.8281938325991186,0.7869767441860458,0.8739669421487594,846,229,122,1075
pruned_recovered,ONNX_Runtime,INT8,0.505,0.828025477707006,0.7875116495806145,0.8729338842975197,845,228,123,1073
pruned_recovered,ONNX_Runtime,INT8,0.506,0.8263002944062803,0.7869158878504666,0.8698347107438007,842,228,126,1070
pruned_recovered,ONNX_Runtime,INT8,0.507,0.8263002944062803,0.7869158878504666,0.8698347107438007,842,228,126,1070
pruned_recovered,ONNX_Runtime,INT8,0.508,0.8267059401080016,0.7876520112254437,0.8698347107438007,842,227,126,1069
pruned_recovered,ONNX_Runtime,INT8,0.509,0.8283325135268073,0.790610328638497,0.8698347107438007,842,223,126,1065
pruned_recovered,ONNX_Runtime,INT8,0.51,0.8283325135268073,0.790610328638497,0.8698347107438007,842,223,126,1065
pruned_recovered,ONNX_Runtime,INT8,0.511,0.8287401574803146,0.7913533834586459,0.8698347107438007,842,222,126,1064
pruned_recovered,ONNX_Runtime,INT8,0.512,0.8295566502463051,0.7928436911487752,0.8698347107438007,842,220,126,1062
pruned_recovered,ONNX_Runtime,INT8,0.513,0.8311944718657449,0.795841209829867,0.8698347107438007,842,216,126,1058
pruned_recovered,ONNX_Runtime,INT8,0.514,0.8311944718657449,0.795841209829867,0.8698347107438007,842,216,126,1058
pruned_recovered,ONNX_Runtime,INT8,0.515,0.8320158102766795,0.7973484848484842,0.8698347107438007,842,214,126,1056
pruned_recovered,ONNX_Runtime,INT8,0.516,0.8320158102766795,0.7973484848484842,0.8698347107438007,842,214,126,1056
pruned_recovered,ONNX_Runtime,INT8,0.517,0.8332508659079659,0.7996201329534656,0.8698347107438007,842,211,126,1053
pruned_recovered,ONNX_Runtime,INT8,0.518,0.8325074331020809,0.7999999999999993,0.8677685950413214,840,210,128,1050
pruned_recovered,ONNX_Runtime,INT8,0.519,0.832920178482895,0.8007626310772157,0.8677685950413214,840,209,128,1049
pruned_recovered,ONNX_Runtime,INT8,0.52,0.8323412698412694,0.8005725190839688,0.8667355371900818,839,209,129,1048
pruned_recovered,ONNX_Runtime,INT8,0.521,0.8331678252234356,0.8021032504780108,0.8667355371900818,839,207,129,1046
pruned_recovered,ONNX_Runtime,INT8,0.522,0.8330019880715702,0.8026819923371641,0.865702479338842,838,206,130,1044
pruned_recovered,ONNX_Runtime,INT8,0.523,0.8342458934793425,0.8049951969260319,0.865702479338842,838,203,130,1041
pruned_recovered,ONNX_Runtime,INT8,0.524,0.8346613545816729,0.80576923076923,0.865702479338842,838,202,130,1040
pruned_recovered,ONNX_Runtime,INT8,0.525,0.8346613545816729,0.80576923076923,0.865702479338842,838,202,130,1040
pruned_recovered,ONNX_Runtime,INT8,0.526,0.8350772296960634,0.8065447545717028,0.865702479338842,838,201,130,1039
pruned_recovered,ONNX_Runtime,INT8,0.527,0.8349127182044884,0.8071359691417543,0.8646694214876024,837,200,131,1037
pruned_recovered,ONNX_Runtime,INT8,0.528,0.8357463804293556,0.8086956521739124,0.8646694214876024,837,198,131,1035
pruned_recovered,ONNX_Runtime,INT8,0.529,0.8361638361638358,0.8094777562862662,0.8646694214876024,837,197,131,1034
pruned_recovered,ONNX_Runtime,INT8,0.53,0.8376753507014024,0.8132295719844351,0.8636363636363628,836,192,132,1028
pruned_recovered,ONNX_Runtime,INT8,0.531,0.8370927318295736,0.8130477117818883,0.862603305785123,835,192,133,1027
pruned_recovered,ONNX_Runtime,INT8,0.532,0.8383534136546181,0.8154296874999992,0.862603305785123,835,189,133,1024
pruned_recovered,ONNX_Runtime,INT8,0.533,0.8371859296482408,0.8150684931506841,0.8605371900826437,833,189,135,1022
pruned_recovered,ONNX_Runtime,INT8,0.534,0.8376068376068372,0.8158667972575898,0.8605371900826437,833,188,135,1021
pruned_recovered,ONNX_Runtime,INT8,0.535,0.8378650553877136,0.8172888015717085,0.8595041322314041,832,186,136,1018
pruned_recovered,ONNX_Runtime,INT8,0.536,0.8387096774193544,0.8188976377952748,0.8595041322314041,832,184,136,1016
pruned_recovered,ONNX_Runtime,INT8,0.537,0.8391326273323244,0.8197044334975361,0.8595041322314041,832,183,136,1015
pruned_recovered,ONNX_Runtime,INT8,0.538,0.839393939393939,0.8211462450592877,0.8584710743801643,831,181,137,1012
pruned_recovered,ONNX_Runtime,INT8,0.539,0.8382204246713848,0.82079207920792,0.8564049586776851,829,181,139,1010
pruned_recovered,ONNX_Runtime,INT8,0.54,0.8389057750759874,0.8230616302186871,0.8553719008264454,828,178,140,1006
pruned_recovered,ONNX_Runtime,INT8,0.541,0.8383172833248855,0.8228855721393027,0.8543388429752057,827,178,141,1005
pruned_recovered,ONNX_Runtime,INT8,0.542,0.8395939086294413,0.8253493013972047,0.8543388429752057,827,175,141,1002
pruned_recovered,ONNX_Runtime,INT8,0.543,0.8404471544715443,0.8269999999999992,0.8543388429752057,827,173,141,1000
pruned_recovered,ONNX_Runtime,INT8,0.544,0.8404471544715443,0.8269999999999992,0.8543388429752057,827,173,141,1000
pruned_recovered,ONNX_Runtime,INT8,0.545,0.8404471544715443,0.8269999999999992,0.8543388429752057,827,173,141,1000
pruned_recovered,ONNX_Runtime,INT8,0.546,0.8413021363173954,0.8286573146292576,0.8543388429752057,827,171,141,998
pruned_recovered,ONNX_Runtime,INT8,0.547,0.8413021363173954,0.8286573146292576,0.8543388429752057,827,171,141,998
pruned_recovered,ONNX_Runtime,INT8,0.548,0.8413021363173954,0.8286573146292576,0.8543388429752057,827,171,141,998
pruned_recovered,ONNX_Runtime,INT8,0.549,0.8406537282941774,0.8313131313131304,0.850206611570247,823,167,145,990
pruned_recovered,ONNX_Runtime,INT8,0.55,0.8401639344262292,0.8333333333333325,0.847107438016528,820,164,148,984
pruned_recovered,ONNX_Runtime,INT8,0.551,0.8383786557208821,0.8328236493374099,0.8440082644628091,817,164,151,981
pruned_recovered,ONNX_Runtime,INT8,0.552,0.8383786557208821,0.8328236493374099,0.8440082644628091,817,164,151,981
pruned_recovered,ONNX_Runtime,INT8,0.553,0.8376156217882833,0.8333333333333325,0.8419421487603297,815,163,153,978
pruned_recovered,ONNX_Runtime,INT8,0.554,0.8368502316006172,0.833846153846153,0.8398760330578503,813,162,155,975
pruned_recovered,ONNX_Runtime,INT8,0.555,0.8368502316006172,0.833846153846153,0.8398760330578503,813,162,155,975
pruned_recovered,ONNX_Runtime,INT8,0.556,0.8356517259144767,0.8335046248715304,0.837809917355371,811,162,157,973
pruned_recovered,ONNX_Runtime,INT8,0.557,0.8344507478081481,0.8331616889804316,0.8357438016528916,809,162,159,971
pruned_recovered,ONNX_Runtime,INT8,0.558,0.8342798141455856,0.8338493292053655,0.834710743801652,808,161,160,969
pruned_recovered,ONNX_Runtime,INT8,0.559,0.8330749354005164,0.8335056876938978,0.8326446280991727,806,161,162,967
pruned_recovered,ONNX_Runtime,INT8,0.56,0.8339368856699427,0.8352331606217608,0.8326446280991727,806,159,162,965
pruned_recovered,ONNX_Runtime,INT8,0.561,0.8343685300207035,0.8360995850622398,0.8326446280991727,806,158,162,964
pruned_recovered,ONNX_Runtime,INT8,0.562,0.8352331606217612,0.8378378378378369,0.8326446280991727,806,156,162,962
pruned_recovered,ONNX_Runtime,INT8,0.563,0.8350622406639,0.8385416666666657,0.831611570247933,805,155,163,960
pruned_recovered,ONNX_Runtime,INT8,0.564,0.8348909657320869,0.8392484342379949,0.8305785123966933,804,154,164,958
pruned_recovered,ONNX_Runtime,INT8,0.565,0.834113364534581,0.8397905759162295,0.828512396694214,802,153,166,955
pruned_recovered,ONNX_Runtime,INT8,0.566,0.8348097967691502,0.8422712933753934,0.8274793388429743,801,150,167,951
pruned_recovered,ONNX_Runtime,INT8,0.567,0.8346374543557639,0.8429926238145408,0.8264462809917347,800,149,168,949
pruned_recovered,ONNX_Runtime,INT8,0.568,0.8355091383812007,0.8447729672650466,0.8264462809917347,800,147,168,947
pruned_recovered,ONNX_Runtime,INT8,0.569,0.8351648351648348,0.846235418875927,0.8243801652892553,798,145,170,943
pruned_recovered,ONNX_Runtime,INT8,0.57,0.836306400839454,0.849680170575692,0.8233471074380156,797,141,171,938
pruned_recovered,ONNX_Runtime,INT8,0.571,0.836306400839454,0.849680170575692,0.8233471074380156,797,141,171,938
pruned_recovered,ONNX_Runtime,INT8,0.572,0.8356955380577424,0.8495197438633929,0.822314049586776,796,141,172,937
pruned_recovered,ONNX_Runtime,INT8,0.573,0.8356955380577424,0.8495197438633929,0.822314049586776,796,141,172,937
pruned_recovered,ONNX_Runtime,INT8,0.574,0.8355228586442456,0.8502673796791435,0.8212809917355364,795,140,173,935
pruned_recovered,ONNX_Runtime,INT8,0.575,0.8355228586442456,0.8502673796791435,0.8212809917355364,795,140,173,935
pruned_recovered,ONNX_Runtime,INT8,0.576,0.8357894736842101,0.8519313304721021,0.8202479338842966,794,138,174,932
pruned_recovered,ONNX_Runtime,INT8,0.577,0.836056931997891,0.853606027987082,0.819214876033057,793,136,175,929
pruned_recovered,ONNX_Runtime,INT8,0.578,0.8354430379746831,0.8534482758620681,0.8181818181818173,792,136,176,928
pruned_recovered,ONNX_Runtime,INT8,0.579,0.8358839050131922,0.854368932038834,0.8181818181818173,792,135,176,927
pruned_recovered,ONNX_Runtime,INT8,0.58,0.8357105124141571,0.8551351351351342,0.8171487603305776,791,134,177,925
pruned_recovered,ONNX_Runtime,INT8,0.581,0.8359788359788356,0.8568329718004329,0.816115702479338,790,132,178,922
pruned_recovered,ONNX_Runtime,INT8,0.582,0.835362625727898,0.8566775244299665,0.8150826446280983,789,132,179,921
pruned_recovered,ONNX_Runtime,INT8,0.583,0.835362625727898,0.8566775244299665,0.8150826446280983,789,132,179,921
pruned_recovered,ONNX_Runtime,INT8,0.584,0.8362480127186005,0.8585418933623494,0.8150826446280983,789,130,179,919
pruned_recovered,ONNX_Runtime,INT8,0.585,0.8366914103923644,0.8594771241830056,0.8150826446280983,789,129,179,918
pruned_recovered,ONNX_Runtime,INT8,0.586,0.8365180467091291,0.8602620087336235,0.8140495867768587,788,128,180,916
pruned_recovered,ONNX_Runtime,INT8,0.587,0.8365180467091291,0.8602620087336235,0.8140495867768587,788,128,180,916
pruned_recovered,ONNX_Runtime,INT8,0.588,0.836170212765957,0.861842105263157,0.8119834710743793,786,126,182,912
pruned_recovered,ONNX_Runtime,INT8,0.589,0.8355508249068649,0.8616904500548838,0.8109504132231397,785,126,183,911
pruned_recovered,ONNX_Runtime,INT8,0.59,0.8349307774227898,0.8615384615384606,0.8099173553719,784,126,184,910
pruned_recovered,ONNX_Runtime,INT8,0.591,0.8345784418356452,0.8631346578366437,0.8078512396694206,782,124,186,906
pruned_recovered,ONNX_Runtime,INT8,0.592,0.8350240256273355,0.8640883977900543,0.8078512396694206,782,123,186,905
pruned_recovered,ONNX_Runtime,INT8,0.593,0.8342245989304808,0.8647450110864735,0.8057851239669414,780,122,188,902
pruned_recovered,ONNX_Runtime,INT8,0.594,0.8342245989304808,0.8647450110864735,0.8057851239669414,780,122,188,902
pruned_recovered,ONNX_Runtime,INT8,0.595,0.8342245989304808,0.8647450110864735,0.8057851239669414,780,122,188,902
pruned_recovered,ONNX_Runtime,INT8,0.596,0.8336008560727658,0.8645948945615972,0.8047520661157016,779,122,189,901
pruned_recovered,ONNX_Runtime,INT8,0.597,0.834493840385645,0.8665183537263617,0.8047520661157016,779,120,189,899
pruned_recovered,ONNX_Runtime,INT8,0.598,0.834493840385645,0.8665183537263617,0.8047520661157016,779,120,189,899
pruned_recovered,ONNX_Runtime,INT8,0.599,0.8352120236178203,0.8692737430167587,0.803719008264462,778,117,190,895
pruned_recovered,ONNX_Runtime,INT8,0.6,0.8345864661654131,0.8691275167785225,0.8026859504132223,777,117,191,894
pruned_recovered,ONNX_Runtime,INT8,0.601,0.8345864661654131,0.8691275167785225,0.8026859504132223,777,117,191,894
